gNa,gto,gCaL,gKr,gKs,gK1,"gb,Na","gb,Ca",gKur,INaCa(max),INaK(max),"Ip,Ca(max)",Iup(max),krel,[Cmdn]max,[Trpn]max,[Csqn]max,"tau,tr"
9.4698453788,0.2051239448,0.1318103145,0.0354183439,0.1192518118,0.0746143951,0.0006591138,0.0014083506,1.2174869197,1670.1954125828,0.5760083135,0.3333279952,0.0051306215,26.3598604371,0.0568786438,0.0626469896,7.5732963877,172.2067871827
8.0303201884,0.1380117237,0.1436872195,0.0319323001,0.1001406452,0.0894261911,0.0007580528,0.0009339598,1.1588896385,1226.2609975543,0.6166197118,0.2150128671,0.0047405754,33.8355179197,0.060919088,0.0755827472,9.0145289367,145.6301381879
7.9501811592,0.1515997446,0.1302064815,0.0257656596,0.1275969283,0.0760815009,0.0006554835,0.0009826181,1.0742975331,1871.2641193158,0.476975832,0.2779008393,0.0044849082,37.0802005389,0.0476609746,0.0870169791,9.0602416198,169.6794382624
8.9266848164,0.1444460633,0.1131657823,0.035597536,0.1146014899,0.0679270229,0.0006156943,0.0010913105,1.1772005003,1531.1618863856,0.5635818442,0.2624304905,0.0038136844,30.4130878301,0.0519294967,0.0827308489,8.8975590112,193.7396307726
7.8123736425,0.1512682346,0.1466030118,0.0302978464,0.1496252106,0.0720154962,0.0007099023,0.0011575814,1.2140512726,1654.6784803582,0.6456291813,0.2257957115,0.0043934655,36.9649962037,0.0446150154,0.0802456114,9.9644827237,207.6724407201
5.8502096123,0.1885558802,0.1137041587,0.0253126453,0.1006206674,0.0953155155,0.000823455,0.0011570411,1.1613819078,1996.3812485523,0.6676387476,0.2916566923,0.005892389,24.9730126652,0.0520417232,0.0692897713,8.0428414759,172.4253078591
8.3519774686,0.1681649451,0.1403369751,0.0351752122,0.1456376275,0.0938035751,0.0007958356,0.0010595642,1.1284696551,1964.3810681402,0.565324935,0.2960232023,0.0056450748,22.6720170946,0.043427596,0.0693577762,10.0310066724,187.3368612236
9.1348571906,0.1249066872,0.0961266578,0.0314987815,0.1182366168,0.098645294,0.0006254472,0.0013614535,1.2034612973,1544.6504243237,0.6630296921,0.3026918486,0.0040356312,35.7343401845,0.0407196806,0.0770177623,9.9573685254,152.2500173039
7.6572140546,0.1893105553,0.1107699514,0.0246736024,0.1119459847,0.1039384755,0.0007747971,0.000959297,1.0516845011,1505.012960603,0.48134523,0.2173458355,0.0037730805,34.4430975341,0.0546905401,0.0582452421,9.0728175415,160.7380590868
9.0513885757,0.1469914172,0.1474735725,0.0311836298,0.1358432906,0.0693662532,0.0005914246,0.0009234277,1.0801347315,1607.7994813927,0.501392287,0.3435237428,0.004155318,27.643195707,0.0466938339,0.0818425511,10.7495920987,148.3226407845
9.4543713019,0.1248000759,0.135715496,0.0267701584,0.149478585,0.0943875737,0.0007727934,0.001138733,1.2334675105,1795.0217789387,0.7439056078,0.2666379468,0.0037584939,36.7606752831,0.0548502419,0.0527456093,11.5177776367,211.4819889129
6.3203758403,0.1939798188,0.1121362372,0.0341822319,0.1468273078,0.0881567201,0.0006132088,0.0011155114,0.7755191789,1672.8317785456,0.4867900993,0.3006058495,0.0059053534,34.7813229489,0.0452321304,0.0762149045,9.2487664313,175.9068463572
8.8126926522,0.1262534582,0.10559218,0.030978017,0.154302188,0.0973467012,0.0006156258,0.0009480179,1.2251610199,1925.4634871462,0.6535060768,0.3168683708,0.0061775861,30.6326851767,0.0581988465,0.0597256438,8.5270428973,167.3049738855
5.9089051069,0.191292343,0.1309009446,0.0225007962,0.1583377602,0.0874745855,0.0008145299,0.0009552969,0.7609621058,1725.9695721503,0.5843455972,0.214387782,0.0047519187,26.1082451275,0.0589742934,0.0755485968,11.528382783,200.2165283677
7.9735739263,0.1694123455,0.1155691873,0.0245430778,0.1607668938,0.1088394043,0.0008132929,0.0010064314,1.0069994674,1359.8945914,0.5605746367,0.2694568957,0.0061453924,35.1968735687,0.0469952855,0.0705148051,10.3851868907,142.0449214816
9.2526965556,0.1294831192,0.1246583378,0.0314102265,0.1304558513,0.107142365,0.0006402793,0.0009693226,1.0535313613,1778.066238535,0.5712250094,0.2579922314,0.0039672964,30.6465784147,0.0606310063,0.087001231,10.7654091694,183.2799117838
9.2476520087,0.1667651463,0.1016921356,0.0293243236,0.1553334942,0.0805531657,0.0008193676,0.0012263519,0.8125374836,1862.5223222084,0.7144659573,0.3421751089,0.0045083679,27.4684316314,0.047622507,0.065274621,9.3732527183,173.4066920326
7.6880209059,0.1584973882,0.0985238581,0.0285375803,0.1225821768,0.0737262718,0.0006800044,0.0011408432,1.1394317904,1602.9172182441,0.7335527297,0.2798434313,0.0057433584,25.6737792163,0.0445091354,0.0596966509,8.2991978799,169.2583727763
9.3593228829,0.1435906172,0.1090004267,0.0356195901,0.1494990412,0.0854875413,0.0008301569,0.0012390243,1.0689309647,1858.4179093382,0.5849462515,0.3033450671,0.0057953111,27.0448594569,0.0461962609,0.0809016855,12.3623964352,208.705335509
7.722060908,0.1501161859,0.1003539358,0.0222504971,0.1078290167,0.0796972648,0.0005883337,0.000853903,0.7827917663,1908.1893904502,0.5356411039,0.3096777499,0.0045278589,35.7998761354,0.0560614369,0.077106809,8.6619283938,148.1776581814
7.1038518986,0.1766626816,0.1425647651,0.0281447385,0.1582403747,0.1114732534,0.0007770408,0.0010783266,1.0431438707,1739.4494441343,0.583394733,0.2543527468,0.0049730357,34.8958423616,0.0479850598,0.0764583576,12.4613861022,167.4123738273
5.9414221707,0.1550611624,0.1152836364,0.0308725834,0.1109023278,0.0886755615,0.0007774954,0.0013141445,0.8474721728,1397.7727941782,0.7235895022,0.220150031,0.0060981419,28.5207721858,0.0521001637,0.0570868156,10.8036958938,202.1510361817
6.0831505145,0.1287212909,0.0978557292,0.0237780917,0.1043264425,0.0873592109,0.0005345681,0.0012645325,0.9969023151,1282.9255514402,0.5106501206,0.3131285077,0.0040076368,27.1837865567,0.0462581942,0.0709011027,10.7214130932,202.696696264
8.5077630147,0.1949302029,0.1301273036,0.0268115692,0.1332798228,0.0974937007,0.0008030502,0.0010501156,1.2271293245,1677.9817986569,0.6799729312,0.3083143702,0.0042939511,31.4377321594,0.0417725248,0.0638996646,7.7069389147,154.1910485502
9.1213986922,0.1330306294,0.1300823836,0.0285917371,0.1367162179,0.1088562596,0.0005787016,0.0013721917,0.8057019691,1541.9062829158,0.5933901315,0.2869905402,0.0038242156,29.2177701439,0.0463951909,0.0598690436,11.2794468623,224.220056859
6.0896572476,0.1371564666,0.1345910492,0.0331917732,0.1190248027,0.0905014092,0.0005138965,0.001023404,1.0097946986,1797.2855735783,0.6542057284,0.2161521243,0.0040272215,35.6437507646,0.0403515413,0.0558409174,8.5690849633,169.4015931064
8.1305028787,0.1842902497,0.1512941119,0.0343475839,0.1550452779,0.0683203496,0.0007982397,0.0012885674,1.2066010492,1643.8544041916,0.7266926064,0.2340945678,0.0055969207,26.6953078963,0.0469181849,0.0585740745,11.2456257816,222.0767777441
6.8087994666,0.2011801519,0.0978286305,0.0284661509,0.1267624258,0.0961828795,0.000836219,0.0010795482,1.0835952431,1580.7133761791,0.4690334086,0.2455931005,0.0051768867,27.2844579684,0.040163199,0.0600490592,8.6846050741,217.2171535322
9.726533969,0.1333031869,0.1533524355,0.0339204299,0.1582998304,0.0830084107,0.0006834417,0.0013514644,1.1680701189,1967.5382313962,0.460888158,0.3148941604,0.0054585658,31.204497458,0.0620469845,0.0841590706,8.8233082548,145.0725440036
8.0955263046,0.1322703577,0.1353166591,0.0270547483,0.1313263073,0.1084788989,0.0005130851,0.0013687311,0.9363091041,1200.45116661,0.5798104521,0.3146700532,0.0061159016,33.5828072962,0.0616295586,0.0740010642,11.941905953,137.8546359391
8.9446109732,0.1839722829,0.1013164566,0.0278267369,0.1478612821,0.0691505016,0.0005872688,0.0010958337,0.8722283239,1786.924313038,0.475268521,0.2582224064,0.0045038336,30.1688985604,0.0541145217,0.0817167522,8.2762059176,146.6707725434
9.7480105926,0.1281958662,0.0964229755,0.0264903824,0.1579905974,0.0683594497,0.0005644778,0.0009543858,0.8710941376,1684.0858408012,0.7485876822,0.3124910084,0.0060849841,23.9406714199,0.0465740576,0.0806341817,12.0641079423,209.9688419145
6.7811654889,0.1951343388,0.1097185043,0.0248157953,0.1320006123,0.0983609616,0.0006522813,0.0011331548,0.7866988697,1387.3071971495,0.4572058865,0.2123900704,0.006054586,30.3070575933,0.0613950068,0.0851849128,8.0679713881,214.7004395067
9.2848516866,0.1801026485,0.0972546547,0.0337315672,0.1008999043,0.0988664857,0.0006595584,0.0013006849,0.9721033696,1237.6777955506,0.6296784352,0.3044530232,0.0049061034,33.9777480304,0.0400570784,0.0595955936,8.3251401785,176.2770186544
8.4691582809,0.1946304848,0.1393642416,0.0287280489,0.1017279063,0.0701498838,0.0006328269,0.0012430264,1.0914295319,1712.7971662968,0.650343623,0.3099670312,0.0055021609,25.2660682782,0.0574609767,0.0764790702,12.0946345535,175.7055259069
8.2579883254,0.1814387734,0.150876747,0.0349062648,0.1503236413,0.0754264558,0.0007290278,0.0008572626,0.9175139929,1826.0550857687,0.4622600343,0.2529667049,0.006110352,28.9774625622,0.0375618558,0.0713857993,7.61841985,206.1464516478
7.0538193458,0.1320939839,0.1123751112,0.0226405704,0.1208489346,0.1039893756,0.0005174428,0.0009656673,0.8432591304,1570.7045738007,0.5260478718,0.2471594676,0.0059766598,33.8003050279,0.0407798887,0.0690754009,7.5055638743,180.6161178603
8.3833794439,0.1283723641,0.0929585349,0.0320084554,0.1526735651,0.0975824792,0.0007275973,0.001041465,0.855313496,1884.553164309,0.6092990971,0.2495762055,0.0061092454,22.7316606503,0.0438054689,0.0819268324,10.7028096325,190.6130516686
6.5532655153,0.1374437591,0.1024745727,0.0356108776,0.1194255394,0.0706643708,0.0005762712,0.0011392267,1.224175362,1514.9407257925,0.6561868122,0.2739905453,0.0060888424,36.7733529675,0.0620574832,0.0545670061,9.6496549905,193.5821795504
9.5627480157,0.1547068691,0.1015671247,0.032256638,0.1253945747,0.1052466866,0.0005943347,0.0012202995,1.0511349757,1629.7143168627,0.5170862541,0.3167866831,0.0056823341,28.3937532444,0.0493843086,0.0846394961,12.1490013577,146.2669228048
8.8909486608,0.1626130568,0.145181307,0.0324706836,0.1179603367,0.0727952634,0.0006422437,0.0010099849,0.7970873229,1286.2703099802,0.6217957416,0.2442658803,0.0047107672,31.8777239254,0.0441088021,0.0640700176,8.8673418352,184.4573979493
9.3651706323,0.1462808222,0.1422121631,0.0261403379,0.1518852757,0.0905293895,0.0008020366,0.0012609485,0.8695788299,1295.1812491678,0.6958859214,0.2403427359,0.0055991525,29.4706938516,0.0512098232,0.0561710368,9.547175617,217.3722205376
9.7297196499,0.1968302179,0.1308815424,0.0235817243,0.1357209275,0.088663804,0.0007956203,0.0010513547,1.0259027004,1387.5992915391,0.7302805645,0.2247024808,0.0058621413,28.8150195583,0.0508804539,0.0779971938,11.2963686385,167.7859098914
7.8387435673,0.1881080878,0.1384209638,0.027646887,0.1299736734,0.0993406905,0.0008013482,0.0013681724,1.1559705766,1419.8275145804,0.5989348607,0.2902851382,0.0038412149,29.4383971871,0.0410285648,0.0834361677,8.8062681861,195.4584944544
6.4792820813,0.1337594679,0.1294545477,0.0225232779,0.1019347867,0.0909305816,0.0005289331,0.0013668787,0.7856147522,1463.650704772,0.6827220116,0.3350711203,0.0039838664,27.301261634,0.0554292239,0.0724078924,10.8941488405,210.6109864146
6.0981574042,0.1629020641,0.1411390562,0.0353602108,0.1189664481,0.0686050063,0.0007091511,0.0008752188,1.134902743,1719.0954352971,0.6142931944,0.2159218922,0.0048931969,24.7624900059,0.0456443185,0.0659174125,11.3506783761,188.9335427448
9.2838291232,0.1445294803,0.1254937769,0.0246247313,0.1361747899,0.1080730276,0.0006647319,0.0009154608,0.8372768831,1724.4530149026,0.5354530318,0.252750527,0.004243641,37.251498576,0.0388011562,0.0811079192,8.1937571379,217.6462248867
8.6951588487,0.1795244846,0.1372027614,0.0316146699,0.1380720677,0.1002813566,0.0007474939,0.0008613317,0.8915648884,1802.7061817832,0.7372539906,0.2621498658,0.0061027256,28.3603171717,0.0528949811,0.0851062934,8.1983425273,164.0292503414
7.8849895299,0.1961975126,0.1483773064,0.024656239,0.0969224072,0.0798146398,0.0005479222,0.0008690506,0.8348652789,1210.5660426966,0.6198206726,0.2236698123,0.0056547178,35.8311539233,0.0592884918,0.0728510853,10.0948412333,140.7408133867
7.6160569546,0.1952998822,0.1134371155,0.0276857958,0.1333787917,0.1051496253,0.0006203029,0.0009670848,0.7595803332,1989.2451123337,0.4640969166,0.3382132774,0.0039207716,31.6854729721,0.0453745602,0.0599858669,12.3290365477,157.8777133331
7.8523331053,0.1555869981,0.1053754493,0.0233951288,0.1574925861,0.1089070619,0.0007644299,0.001348573,0.8576538744,1400.2845830191,0.5787671751,0.2662698711,0.0047262206,33.1879868059,0.0548473508,0.0761280664,8.4964121558,176.0149991725
8.0023396453,0.1993680975,0.0960800374,0.0275469701,0.139651368,0.1124982365,0.0007422575,0.0009426277,0.8556643134,1554.8933818079,0.5637866921,0.2671490609,0.0052938901,28.4498781996,0.0545375146,0.0546132362,7.5768664696,139.6851677256
8.5201901511,0.1902357104,0.1491735897,0.0282311798,0.1212041974,0.1119583177,0.0006595019,0.0009714962,1.2236226377,1202.8439998694,0.6085758794,0.3222833969,0.0041374474,29.7838755663,0.0470450795,0.0815941787,9.8110406631,174.6741469888
7.0147842371,0.1624642237,0.1163511313,0.0281082422,0.1067384543,0.0696336549,0.000693724,0.0013661499,0.793027196,1613.7797571915,0.4842406998,0.2645620253,0.0042045911,33.7758267001,0.0414040406,0.0827214249,10.1757898031,185.9836811263
8.0894860146,0.184093535,0.147059229,0.0297793335,0.1482331475,0.1013527517,0.0008291876,0.0010471458,1.0415312424,1910.4740093773,0.5859121364,0.3280389702,0.0053726083,29.8777108728,0.0406672783,0.0813542134,11.5225919663,151.1583441965
8.1570165425,0.1840320951,0.0963775227,0.0334503507,0.1149142737,0.1124497266,0.0008073885,0.0010922464,0.8974561599,1684.6033577909,0.4777596588,0.3023904718,0.0057843708,29.8809537742,0.0535605372,0.0859145097,9.3256954152,215.1282590507
6.3754260755,0.1666983475,0.1008311091,0.0283021911,0.1238498955,0.1054330074,0.0006212937,0.0008596676,0.896121217,1744.4487052677,0.6333492874,0.2407156585,0.0042479122,30.100896644,0.039922232,0.0670627749,7.7525851117,175.4124712248
7.9189126241,0.1557450185,0.120727159,0.0326217327,0.1033837737,0.1061143783,0.0007084211,0.0012847645,1.1351321635,1545.5030590163,0.58826672,0.2275940641,0.0050153491,35.0478486843,0.0602116999,0.0846296665,12.4872648898,180.8019696628
9.1385702858,0.1342215565,0.095810548,0.0346679172,0.1060241341,0.0910703796,0.0008181018,0.0013891419,1.233048005,1828.524588011,0.5498369045,0.2900746923,0.0052383134,36.0425601571,0.041544861,0.0542564663,11.1702720658,212.1712681561
6.0810641837,0.1246269574,0.1344540113,0.0322324519,0.1106687825,0.0789894844,0.0005838705,0.0011361995,1.154657399,1545.2241651172,0.6596711652,0.2888527298,0.0049681885,36.2509292974,0.0431970125,0.0742407606,12.3764163742,208.0145532628
6.0856124239,0.1245567896,0.1158087067,0.0327047393,0.1086856194,0.1099073618,0.0005961024,0.0011436001,1.1944038374,1552.5154642551,0.7210588011,0.2521888579,0.0048005726,24.5512502429,0.0543066425,0.0615950838,8.969048481,178.4937637294
5.9453336194,0.1566661592,0.1413729774,0.0242279406,0.1038751782,0.0770161722,0.0005142861,0.0012507745,1.0602368367,1471.8128838568,0.7217385872,0.2146211762,0.0043737656,27.7617773596,0.0542360425,0.0553894265,7.5922014706,214.0370750409
7.2178408906,0.1514298806,0.1129610178,0.0295406784,0.1084426596,0.0823194334,0.0006629398,0.0009434108,0.8787425128,1482.0758503748,0.5166333503,0.2491700632,0.0039309668,24.0534182994,0.0519779231,0.0651766357,9.8777836241,207.0387545769
7.4416121256,0.1266215063,0.1545968031,0.0335455327,0.1030188841,0.0819050881,0.000626184,0.001125982,1.1795393383,1340.4755634917,0.5714663005,0.2361357033,0.0040260626,28.3752611672,0.0622121231,0.0740272752,8.836995611,223.2725931847
5.8672904002,0.1873347675,0.1452202133,0.0336430997,0.1608451644,0.0846451758,0.0005754016,0.0010658248,1.0225802931,1720.5734595431,0.4925733876,0.3005224655,0.0052135675,23.5748529492,0.0613495685,0.0660816696,10.5547478571,200.512518047
8.464505245,0.1893698873,0.0973147039,0.0272536362,0.101898359,0.1094020306,0.000806594,0.0013174225,0.9948181322,1453.4628543391,0.4897355788,0.3256606117,0.0052959624,25.7306969229,0.0571942657,0.0538754649,11.3343104777,156.9843585046
9.2340341893,0.1602405739,0.1247485255,0.0267028682,0.1407119235,0.0994902917,0.0005094774,0.0009600876,1.2088239904,1708.3350855557,0.601257115,0.248841605,0.0053507718,24.198369184,0.0418967631,0.0550761526,10.9161973742,175.5206746089
8.9092246808,0.1495351633,0.1315278496,0.0299848648,0.1370097217,0.0926924448,0.0007620955,0.000887536,1.230286447,1622.0236470715,0.6248864552,0.2672013139,0.0056252372,25.129243433,0.052581894,0.0849670489,8.2373329951,136.0794607499
7.1531590804,0.1698991604,0.1313079285,0.0332198297,0.1470080159,0.0988300431,0.0006734684,0.001162271,1.104019617,1666.1834839143,0.6589994341,0.2668384353,0.0061273387,30.3754091909,0.058903119,0.0746666442,9.148332063,205.0568455171
8.235123055,0.1566781604,0.118040798,0.0303125834,0.1276855061,0.0904133285,0.0007812026,0.0012234821,0.8650427581,1318.8771579968,0.4888476363,0.2841132025,0.0057817657,32.4432649084,0.0471399122,0.0760381571,10.3550246172,212.6807751961
9.6304835451,0.1361918686,0.0969785804,0.0249773421,0.1223994412,0.093818522,0.0005752217,0.0010775169,0.8569294687,1968.4605711282,0.5602085812,0.2129189772,0.0040684556,25.5341412461,0.0516157385,0.0555810518,10.5859428547,185.8936867203
7.4803042388,0.1928577229,0.1044451706,0.025415329,0.1236809443,0.0984370146,0.0006468062,0.0009085807,0.9060101351,1407.4418596477,0.7299993932,0.2851979514,0.0052458155,26.9836503025,0.0385334377,0.0788996534,11.9028922523,186.7240589414
6.9689339116,0.1776518816,0.1081420886,0.0329804363,0.1411391591,0.0761905251,0.0007076161,0.0013249306,1.1661695996,1304.4483762607,0.7030372033,0.2845842011,0.0052410895,31.0434580356,0.038015581,0.0741992207,11.5406219644,192.6385380004
8.5679793789,0.1489743608,0.1352828075,0.0259667169,0.100676559,0.0872135125,0.0007136048,0.001057814,1.0180020441,1953.6312138349,0.5689691645,0.2988152965,0.003965177,31.5272538081,0.0391579158,0.0640472382,10.5910513944,147.8868174465
6.5049277045,0.1493376768,0.1130355682,0.0308843652,0.1320469467,0.0806876198,0.000767519,0.0013902815,1.1218356922,1353.1038148656,0.6761076894,0.2292397834,0.0059463872,32.9214174578,0.061016132,0.056238316,9.5201584954,195.9710912044
7.6801659626,0.1658310937,0.1400524835,0.0342239651,0.1527648,0.0939254697,0.0006455595,0.0010559166,1.0579496491,1907.37245306,0.4545228436,0.2312148488,0.00496092,25.8226254241,0.0537647933,0.0794580313,11.820853919,209.4795333145
6.1800059706,0.1455773005,0.1528586003,0.0313661894,0.1500233112,0.0838336048,0.0007345726,0.0012819603,1.1723239157,1398.3224558139,0.720336864,0.3264011757,0.0045194829,36.2533639098,0.0413815258,0.0823751795,12.4075701802,204.4978514644
8.2289655793,0.1281018626,0.143330348,0.0247973347,0.1289667232,0.0780327821,0.0006823915,0.0011027444,0.9782560133,1447.4758527299,0.6180415148,0.3205015937,0.0060669597,29.8583359106,0.058496958,0.07864264,8.424374736,155.6267187282
6.9181502351,0.1261968394,0.1277898283,0.0322754132,0.1059242654,0.1045851331,0.0005601745,0.0008801038,0.9951592389,1562.5114513486,0.6139407657,0.2651279825,0.0038798213,24.4893656152,0.0549307853,0.0862472283,10.2669131021,156.8727632825
