PCa,Jup,[TRPN],Gncx,"INaCa,SS",CaMKo,[BSL],aCaMK,bCaMK,"tau,diffCa","Tref,v","TRPN50,v","nTm,v","nTRPN,v","kTRPN,v","rs,v","rw,v","Aeff,v","ku,v","beta1,v","beta0,v","gamma,s,v","gamma,w,v","phi,v","ca50,v","nu,v","mu,v"
6.32434e-05,1.12839,0.0903315,0.00155312,0.372022,0.0463638,0.77558,0.0450688,0.000820978,0.190063,84.6892,0.214782,1.27838,2.89413,0.1021,0.233994,0.280832,14.1855,0.0293872,-2.00452,2.67133,0.00469628,0.533055,2.43482,1.02788,3.64729,3.6153
0.000135274,1.26633,0.100765,0.00328609,0.357527,0.0628835,0.735422,0.0274923,0.000961807,0.254831,96.0064,0.340419,2.93668,1.93927,0.118655,0.293664,0.692315,34.7678,0.0155889,-2.19406,1.94293,0.011085,0.767868,1.69935,0.740125,6.03097,2.605
8.34976e-05,1.36624,0.0900737,0.00170813,0.794947,0.0451728,0.825475,0.0679988,0.000856613,0.107848,76.7645,0.451265,1.36871,2.82729,0.122149,0.351729,0.455262,14.8869,0.0137197,-2.53528,1.56657,0.00945881,0.37234,2.49809,1.19172,5.19704,1.55123
0.000120288,1.11501,0.100814,0.00141573,0.858577,0.0460838,1.50169,0.03049,0.00090452,0.228161,83.8162,0.279403,1.99673,2.13898,0.0940966,0.196891,0.731986,36.7548,0.0218687,-1.91518,2.45622,0.00641773,0.665721,1.20415,0.800549,4.06683,1.77374
0.000134899,0.947528,0.0864501,0.00262401,0.612094,0.048255,1.00644,0.0410958,0.000905133,0.165958,177.412,0.303517,2.57386,1.3683,0.0667505,0.307709,0.321764,26.8726,0.0285055,-2.7906,3.37534,0.00814851,0.860022,2.41314,1.19704,5.52327,4.4842
9.22364e-05,1.25447,0.0592779,0.00210856,0.374755,0.0358796,1.26398,0.060135,0.000672959,0.210832,86.6782,0.20611,2.43155,1.87908,0.0612349,0.212378,0.349419,29.2094,0.0309868,-2.67409,2.11966,0.0109744,0.777699,2.24427,1.01076,8.07382,3.65495
0.000127349,0.871782,0.102468,0.00170771,0.463488,0.0459648,1.5929,0.0522568,0.000599683,0.168594,130.529,0.416007,2.30019,1.89295,0.122045,0.223887,0.262322,29.9613,0.0150493,-3.33217,3.3432,0.00872865,0.872905,1.70964,1.15074,9.74977,3.09975
9.72144e-05,0.663624,0.0605188,0.0012378,0.236492,0.0327135,1.44815,0.0742704,0.000844903,0.108439,61.4109,0.404768,1.58696,2.08265,0.0785269,0.335805,0.548422,12.6963,0.0284537,-1.98014,3.26592,0.00793466,0.766433,2.54063,0.768105,6.52827,4.31813
6.74937e-05,1.21279,0.0864662,0.00130232,0.296021,0.0615998,1.58332,0.0634445,0.000768165,0.255201,136.201,0.505727,1.92706,2.50359,0.0582287,0.165799,0.47858,16.1625,0.0283021,-2.32931,1.37947,0.0109553,0.853684,2.17205,0.983848,8.09748,3.45122
0.000133481,0.689541,0.0774998,0.00135061,0.8192,0.0466316,1.16792,0.0561075,0.000926168,0.14081,167.394,0.353792,2.00374,2.09714,0.147083,0.281119,0.736428,21.029,0.0271841,-2.23175,2.78586,0.00766872,0.582144,1.57939,0.985115,4.73725,1.50884
7.96781e-05,1.36654,0.0774073,0.00165623,0.63685,0.0314972,1.29028,0.0344885,0.000641768,0.250587,90.7408,0.289589,1.69096,2.96318,0.116379,0.175961,0.705351,19.6899,0.0162416,-2.15915,3.16231,0.0112017,0.324684,2.95476,0.997257,10.2633,3.14167
0.000107249,1.20162,0.0850333,0.00149278,0.543791,0.0460348,1.081,0.0392294,0.000876235,0.264991,139.556,0.395372,2.59338,2.76196,0.124316,0.307753,0.496532,18.9565,0.0181326,-2.90348,1.17351,0.00468766,0.90929,2.25093,0.869327,8.75479,2.65169
7.67714e-05,1.0951,0.0722246,0.00156484,0.738681,0.0513031,1.18352,0.0425273,0.000952659,0.135454,89.8662,0.388191,1.58785,2.43081,0.140905,0.300985,0.491149,12.7676,0.024928,-2.39099,2.43712,0.0085263,0.675138,1.73891,0.964818,3.78899,2.90788
0.000104034,1.31863,0.098129,0.00195826,0.647005,0.0509318,0.890121,0.0450066,0.000406637,0.155045,169.703,0.506537,2.57476,1.96106,0.099084,0.225564,0.447787,22.1659,0.0303083,-3.46207,1.85694,0.0114566,0.444087,2.63126,1.03748,4.15209,2.59107
5.70052e-05,1.12386,0.104503,0.0013002,0.499192,0.0658455,0.654208,0.0301229,0.000806236,0.291469,144.997,0.288853,1.84347,2.19448,0.0995043,0.318054,0.501876,23.0534,0.021996,-2.89261,2.44325,0.00739164,0.496157,1.39634,0.905035,7.83917,4.12527
8.78244e-05,1.02145,0.0522032,0.00128474,0.261164,0.0385589,1.35798,0.0386725,0.00061337,0.248081,96.7268,0.341027,2.45578,2.07281,0.129134,0.293945,0.312459,25.3314,0.0250638,-1.82233,1.40004,0.0110955,0.798665,2.38672,0.909391,4.69569,2.98624
0.000127983,1.12269,0.0966867,0.00132325,0.307259,0.0262056,1.45056,0.0548646,0.000987915,0.284022,168.378,0.38851,2.21103,2.85763,0.101974,0.27044,0.615823,15.6069,0.0233101,-2.90662,2.12871,0.00457655,0.471987,1.53385,0.758931,5.92963,3.43674
0.00013194,1.30306,0.0937277,0.00249178,0.691856,0.0587705,1.31977,0.0482489,0.000961407,0.165566,104.642,0.288457,2.30228,2.21391,0.10815,0.223735,0.683471,15.9919,0.0194131,-2.25745,2.07985,0.00448091,0.399118,1.4866,0.876493,7.61353,2.46856
0.000140636,1.23451,0.095714,0.00207755,0.882682,0.0334036,1.46398,0.0648666,0.000611709,0.218343,90.0125,0.495267,1.58806,2.1282,0.120054,0.1379,0.478508,19.4453,0.0201228,-2.48894,2.46877,0.00871259,0.373061,2.15107,1.16438,7.18817,2.81907
0.000100271,0.940606,0.0842269,0.00156733,0.787637,0.0694761,0.900289,0.0497046,0.000879517,0.218387,173.053,0.24321,2.49974,1.94387,0.132855,0.339261,0.654586,17.6377,0.0254873,-2.82186,1.34277,0.0127488,0.668566,2.26295,0.895773,8.28464,4.12949
0.000134352,0.868113,0.103194,0.00226836,0.373675,0.0336142,0.828976,0.0483102,0.000408669,0.291611,85.5008,0.391408,2.50738,2.95311,0.108486,0.20038,0.409716,21.8211,0.0209686,-2.12347,3.16582,0.00462203,0.720939,2.69487,0.901742,3.66473,4.22987
0.000130453,1.19603,0.0756885,0.00244647,0.698385,0.048421,1.29051,0.0613055,0.000864998,0.241972,123.141,0.496787,1.61487,2.87437,0.0955663,0.311416,0.36946,32.7299,0.0184303,-1.28144,3.25002,0.00726159,0.744356,1.64529,0.698397,5.94662,4.05234
0.000125285,1.03814,0.0959466,0.00267604,0.244054,0.0566606,1.50985,0.0302995,0.000838693,0.166739,152.372,0.418333,2.28783,2.05015,0.115535,0.329358,0.684965,32.9438,0.0289076,-1.64919,2.21703,0.0121638,0.464005,1.46061,1.13126,8.30261,2.62888
4.70803e-05,1.16805,0.10274,0.000940386,0.465779,0.0454592,1.43308,0.0486626,0.000924361,0.177012,148.538,0.256196,2.8943,1.87226,0.106794,0.146963,0.703932,33.6772,0.0300812,-2.16171,1.18692,0.00452,0.892968,2.21543,1.13563,8.62256,2.0024
0.000126951,1.18745,0.0914551,0.00228295,0.760404,0.0549589,1.05797,0.0535586,0.0009578,0.127489,69.9883,0.250523,2.34033,1.9378,0.0693848,0.228698,0.31736,29.9701,0.0123536,-3.27565,3.34581,0.00962536,0.618725,2.59531,0.938517,6.1268,4.11664
9.40663e-05,1.45144,0.0887131,0.00226703,0.340585,0.0627718,0.94322,0.0338236,0.00058955,0.24332,67.7882,0.353112,2.06296,1.87015,0.138417,0.168978,0.340284,26.1609,0.0275798,-2.09492,2.32844,0.00752023,0.907384,2.29764,0.714886,3.98121,2.72722
0.000115948,1.48785,0.0987838,0.00181298,0.595416,0.0277023,1.51213,0.0528725,0.000484839,0.256616,162.439,0.512945,2.38011,2.12461,0.10288,0.336412,0.283323,25.4976,0.0262421,-3.5862,2.91625,0.0112623,0.590933,1.93373,1.14416,5.30956,4.00668
0.000138445,1.2098,0.0819553,0.0033032,0.212945,0.0270973,1.01271,0.0574496,0.000365618,0.158885,85.2979,0.400124,2.76993,2.01423,0.141269,0.245735,0.681748,22.526,0.0216952,-1.9118,1.72272,0.00839032,0.820803,2.0141,0.617318,8.79211,3.20791
9.98875e-05,1.18571,0.0785839,0.00174527,0.809256,0.0530521,1.1351,0.0638543,0.000852232,0.242007,114.912,0.433282,2.03183,2.04262,0.0961666,0.246961,0.65587,30.0689,0.0287593,-2.09327,1.24326,0.00850617,0.56019,1.81715,1.03499,9.31855,3.6886
0.000140545,1.47487,0.0885737,0.00393324,0.524042,0.0338385,1.3323,0.0339571,0.000907243,0.261603,65.2914,0.19334,1.72061,2.43583,0.0594435,0.212732,0.293626,29.88,0.0267365,-1.89058,2.465,0.00651987,0.489028,1.90858,1.14249,4.43221,3.45681
0.000135149,0.76276,0.0607716,0.00239294,0.222104,0.0308612,1.49788,0.0322409,0.00100705,0.252131,111.876,0.203463,2.98515,2.59202,0.14898,0.183224,0.688471,37.3098,0.024815,-1.42935,3.35919,0.00635171,0.868132,1.99008,0.699646,8.09984,3.75015
4.03348e-05,1.20673,0.0877163,0.00109258,0.378397,0.0355328,1.23679,0.0428543,0.000796724,0.114739,165.954,0.323129,2.34358,2.01275,0.0636488,0.180853,0.361639,22.0974,0.0165516,-1.21665,1.78526,0.00637687,0.640369,2.08389,0.898505,3.56316,4.4992
8.04464e-05,1.33827,0.0573146,0.00254184,0.272241,0.0477841,0.942643,0.0353989,0.000653206,0.184873,139.473,0.269554,2.26171,1.91795,0.10631,0.190046,0.581582,24.641,0.030947,-2.54257,2.58644,0.00759379,0.333811,3.05492,0.939778,8.99492,4.38108
0.000115225,1.42128,0.0982168,0.00306921,0.521763,0.0393346,1.09092,0.0376215,0.000682244,0.164557,105.184,0.23952,2.18204,2.93165,0.0624848,0.315895,0.533489,28.6913,0.0247649,-3.55486,3.02112,0.00759742,0.343374,2.39576,0.965376,5.17907,2.48026
0.000131016,1.13153,0.0925535,0.00168172,0.821282,0.0461123,1.28122,0.0611265,0.000977142,0.142358,67.4232,0.395689,2.58372,1.56755,0.0581924,0.191417,0.490505,34.9666,0.0281663,-2.20834,3.03216,0.0119091,0.555904,2.33273,0.971357,8.33381,3.48639
0.000119753,0.878192,0.0894369,0.00184658,0.24812,0.035394,1.26745,0.0520295,0.000503551,0.232475,157.035,0.331374,2.58913,2.44033,0.0770394,0.357422,0.550896,36.9694,0.0205131,-2.73044,1.96283,0.00823114,0.854888,1.28571,0.854482,5.30852,3.14135
0.000140801,1.35739,0.101168,0.00246802,0.240741,0.0533399,1.09232,0.0694007,0.000706077,0.158301,86.7726,0.467304,1.91066,1.80478,0.133606,0.296979,0.282401,30.3145,0.0311069,-2.77169,1.79646,0.00543947,0.472212,2.40972,1.05274,5.03802,1.57987
9.7945e-05,0.649188,0.0636841,0.00147586,0.838473,0.0481,1.08475,0.0557329,0.000943798,0.113993,88.7073,0.392143,1.70743,2.88882,0.0871293,0.223129,0.483706,15.23,0.0226326,-2.90753,1.63575,0.00833255,0.308655,1.5427,0.757141,7.51154,1.65239
0.000142415,1.26842,0.0820306,0.00264837,0.586163,0.0306574,1.29769,0.0405732,0.00101305,0.239839,141.267,0.32767,2.14914,2.73368,0.126704,0.141263,0.43812,14.36,0.019081,-2.90495,1.44487,0.0122597,0.426543,1.89493,0.821736,4.15742,4.30665
5.93857e-05,1.44345,0.0766236,0.00157757,0.428278,0.0382775,1.62161,0.0466741,0.000396788,0.111333,121.404,0.319949,1.24973,2.81116,0.107459,0.213019,0.518696,19.7066,0.0205804,-3.34317,1.65807,0.00782748,0.701253,3.0428,1.03848,4.64908,3.53099
0.00014323,1.3143,0.0745502,0.00287625,0.373985,0.0298567,0.938315,0.0611694,0.000878753,0.107273,62.0786,0.251523,2.16653,2.45171,0.0730076,0.362262,0.559082,18.5501,0.0216213,-1.65047,1.86895,0.00437955,0.482878,1.13983,1.00489,6.424,4.15131
6.66497e-05,1.08214,0.0937881,0.00114961,0.262699,0.0661379,0.736188,0.0310547,0.000452696,0.249049,81.8955,0.492581,1.92474,1.71293,0.118499,0.136349,0.55857,32.6077,0.0279214,-1.41742,2.72544,0.0127093,0.664148,2.97087,0.703823,3.73534,1.64906
0.000142101,0.854215,0.0880256,0.00114658,0.626679,0.0300411,1.22966,0.0479871,0.000759933,0.249636,110.024,0.395751,2.28959,2.43491,0.0613343,0.300687,0.379022,30.4971,0.0167713,-2.64937,1.90513,0.00599673,0.80193,2.12684,0.86402,8.34711,3.64483
0.000126617,1.11138,0.0894693,0.00184867,0.558193,0.0481384,1.63723,0.0367512,0.000498359,0.269889,131.219,0.497433,2.17979,2.62093,0.113653,0.285439,0.682754,18.5872,0.0143003,-1.44248,3.20564,0.0118153,0.593087,2.13837,0.800198,9.39933,3.57654
9.89258e-05,0.891895,0.0922335,0.00139235,0.423792,0.0407451,1.41011,0.0449593,0.000942305,0.285262,128.6,0.265246,2.03768,2.36561,0.0632413,0.295333,0.748022,29.328,0.0285423,-3.21365,3.06022,0.00519898,0.474869,2.86339,1.10806,10.2505,2.19528
7.74131e-05,1.4646,0.0973455,0.00116418,0.417142,0.0471329,1.37957,0.0602441,0.000682813,0.26201,177.883,0.223436,1.66782,2.55435,0.0511595,0.200353,0.455945,33.1719,0.0257087,-1.40815,1.25913,0.0077468,0.875254,2.10028,0.889056,5.65907,3.37551
0.000113272,1.17006,0.0673517,0.00242342,0.269101,0.0582442,1.3287,0.0414049,0.000672731,0.162609,120.319,0.243907,1.48309,2.48812,0.104247,0.283599,0.727865,17.9201,0.0194639,-3.16387,1.16008,0.0115845,0.777769,1.59075,0.982908,9.55421,3.58794
0.000102673,1.40346,0.0808947,0.00224054,0.334248,0.0317547,1.00304,0.056285,0.000846705,0.119223,72.2091,0.267977,1.71874,2.25883,0.149321,0.141057,0.410265,29.9028,0.0119034,-2.60196,1.61724,0.00890698,0.540259,1.29411,0.818421,7.63991,2.59261
0.000140332,1.16856,0.0946429,0.00297328,0.654229,0.0439721,1.50003,0.0310916,0.000878307,0.119812,133.798,0.343563,2.33917,2.49914,0.122946,0.18303,0.506699,13.9766,0.0213933,-3.27145,1.44952,0.00595638,0.60338,2.80989,0.870916,9.55636,3.88097
6.32673e-05,0.737826,0.0354001,0.00116997,0.668824,0.0318589,0.903096,0.0637982,0.000900519,0.134088,172.01,0.332708,2.77327,2.3832,0.113791,0.306152,0.568838,23.4162,0.0264461,-2.5707,3.07451,0.0119877,0.495511,2.89511,1.15185,7.53709,3.08845
0.000117747,1.44205,0.0997711,0.00306141,0.272138,0.0584762,0.701715,0.0342756,0.000432425,0.198773,105.731,0.343698,1.98598,2.76963,0.0988521,0.328013,0.721454,26.8152,0.0175809,-2.36936,3.20713,0.00818403,0.454582,2.33886,0.849861,9.32394,2.20762
0.000106387,0.703396,0.0870152,0.00136774,0.928373,0.0605885,1.45815,0.0409384,0.000667317,0.162471,73.5707,0.389543,2.25744,2.5458,0.117803,0.275237,0.32604,28.2115,0.0155134,-1.89162,1.87436,0.0108341,0.454253,2.71384,0.658857,7.74001,3.63942
0.000100075,1.49592,0.0947551,0.00164995,0.95896,0.0318509,1.4213,0.0445687,0.000696983,0.258859,85.3288,0.429012,2.4776,2.1058,0.130536,0.168445,0.582299,29.5891,0.0166793,-1.96207,2.34437,0.0104813,0.481862,2.42728,0.591476,6.58343,3.83679
7.60318e-05,1.01189,0.0728909,0.00194321,0.374101,0.0394374,0.662247,0.063815,0.000679313,0.180309,171.697,0.503145,2.16213,2.07614,0.0883094,0.152152,0.57194,24.9985,0.0247653,-3.3823,2.69217,0.0100656,0.59585,2.78636,0.872225,9.63813,3.1634
0.000136608,1.39264,0.0986378,0.00182866,0.753422,0.0308374,1.40053,0.066946,0.000929163,0.27748,172.043,0.364665,2.27434,1.73576,0.0731936,0.344949,0.371386,13.6432,0.0187763,-1.39628,2.82198,0.00572925,0.81748,2.02906,1.02534,5.01456,2.50181
6.94562e-05,1.31006,0.0941195,0.001186,0.894802,0.0506542,0.593638,0.035053,0.00074452,0.185475,164.793,0.261298,2.59567,2.35587,0.127484,0.264586,0.742736,13.2479,0.0240122,-3.41974,1.83116,0.00966394,0.821988,3.2125,0.977125,8.3712,3.20027
0.00012564,1.36952,0.0771567,0.00310558,0.625026,0.0621482,0.871931,0.0309658,0.00068656,0.174681,92.9779,0.521655,1.69218,1.92055,0.139052,0.353423,0.613913,28.7418,0.0287777,-1.94382,2.1109,0.0103378,0.37404,2.52687,0.732089,5.80154,3.30845
7.53409e-05,1.00577,0.0921145,0.00129917,0.941832,0.0385029,0.775936,0.0651587,0.000701255,0.115304,118.228,0.369855,1.59197,2.00772,0.113553,0.3106,0.3883,30.6547,0.0177533,-1.61355,2.07148,0.00986597,0.498827,2.63485,1.12765,9.92651,2.66366
0.000127877,1.48561,0.0950607,0.00335939,0.648163,0.0555838,1.56151,0.0311062,0.000830102,0.109705,83.7105,0.522917,2.71803,2.99237,0.0500349,0.23175,0.440134,17.7596,0.0235497,-2.77515,3.34021,0.00436421,0.38786,3.33635,0.967298,5.2212,3.77551
0.000140935,0.897779,0.0793581,0.0017469,0.724835,0.0565266,1.15124,0.0327053,0.000522643,0.170058,76.4891,0.429257,2.48676,1.42737,0.128698,0.262626,0.708987,22.3548,0.0196545,-2.00162,2.57176,0.0106552,0.673272,3.08204,1.13795,4.22635,4.21827
7.66101e-05,1.48167,0.0881417,0.00215268,0.477042,0.0309807,1.64673,0.0305839,0.000891503,0.24704,95.7092,0.362774,2.07886,2.20632,0.114772,0.141254,0.546664,13.5969,0.0129769,-1.88688,3.07996,0.0111175,0.628112,1.57649,0.609346,9.81146,2.94774
9.60717e-05,1.38262,0.0884801,0.00196523,0.754005,0.0496962,1.2948,0.028385,0.000721167,0.158785,151.041,0.374361,1.78845,1.92812,0.135517,0.325843,0.458168,20.5384,0.0212221,-3.36198,2.33725,0.0117457,0.870919,1.21438,1.02417,8.06305,2.25282
9.79868e-05,1.28031,0.0920163,0.0021371,0.812381,0.0579402,1.01241,0.0286572,0.00088344,0.133164,154.274,0.317376,2.9144,2.42768,0.141775,0.371868,0.36359,16.7715,0.0221048,-2.363,3.44541,0.0116181,0.900456,2.31039,0.576992,5.76708,1.82461
0.000130838,1.27481,0.0986978,0.00187786,0.379961,0.0351014,1.32306,0.0648725,0.000616575,0.231985,103.195,0.361274,1.89167,2.97844,0.0555123,0.348061,0.250251,29.604,0.0248514,-1.91889,1.38155,0.0093126,0.812569,2.47882,0.768414,9.14319,3.71915
0.000144185,0.847538,0.0724216,0.00178012,0.87345,0.0326932,1.61307,0.0538624,0.00096003,0.165691,88.4036,0.495908,2.16439,1.99411,0.120976,0.301381,0.330671,13.8576,0.0233555,-2.21466,2.08111,0.00451686,0.70988,3.13445,0.921233,5.79649,3.07951
0.000123131,1.23843,0.100297,0.0018516,0.869497,0.0575917,0.719654,0.0670493,0.000986085,0.127424,165.178,0.485866,2.61942,1.55765,0.090829,0.240255,0.482024,31.1039,0.0306376,-3.44553,1.51144,0.00780418,0.908224,2.60478,1.15403,8.27661,2.0132
6.5452e-05,1.17793,0.100573,0.00124193,0.766436,0.0449767,0.830684,0.0335597,0.000762936,0.147344,63.9288,0.424003,2.60966,2.4398,0.0528137,0.219215,0.65913,15.9324,0.0233254,-2.44535,1.8543,0.00932489,0.822219,1.65845,0.550534,6.53758,2.77888
0.000102594,0.963124,0.0583176,0.00151507,0.642064,0.0295596,0.998378,0.0701068,0.000826329,0.257637,169.139,0.30529,1.36846,2.78167,0.0876184,0.170272,0.388029,14.0567,0.027397,-1.21257,2.10271,0.00461409,0.916028,1.71807,0.945176,4.18799,3.95559
0.000107571,1.41428,0.0911361,0.00271992,0.64572,0.0305056,1.12188,0.0517369,0.000950343,0.113125,81.57,0.275722,1.87626,2.05132,0.13051,0.156554,0.290213,27.8237,0.0287731,-1.9944,2.57534,0.00761092,0.718403,3.21026,1.05667,4.76715,2.54706
0.000129346,1.32976,0.0812558,0.00290788,0.364517,0.0467728,1.57685,0.0272343,0.000589664,0.221652,165.507,0.367354,2.77772,2.33476,0.0609662,0.246687,0.465043,28.619,0.019262,-3.08264,2.80151,0.0106952,0.913355,2.90556,1.14647,6.13331,2.98826
0.000112961,1.19789,0.0913729,0.00180414,0.565589,0.0616346,1.31323,0.0256673,0.000470392,0.192568,89.4786,0.225282,1.50438,2.5119,0.113896,0.219456,0.525316,36.4812,0.025031,-1.98034,1.62862,0.00800875,0.53552,2.99895,0.90306,4.82598,2.59767
5.43764e-05,1.36774,0.10441,0.000935731,0.378881,0.0422902,1.4056,0.0686569,0.000453832,0.198608,75.8506,0.483285,1.34779,2.42477,0.104003,0.280806,0.437303,18.5736,0.0195566,-3.33899,3.12422,0.00964508,0.914947,1.82478,0.975682,5.24342,4.38075
8.44487e-05,1.29549,0.0969937,0.00102586,0.684026,0.0337295,1.24043,0.0369384,0.00047468,0.126661,177.366,0.315156,2.83828,1.91337,0.118016,0.316383,0.602327,30.5188,0.0253788,-2.89157,1.47332,0.00918626,0.676795,1.19419,0.892673,6.49056,1.73168
7.25008e-05,0.799246,0.0611291,0.0014156,0.490938,0.0276008,1.18547,0.0675313,0.000868336,0.121679,147.403,0.524557,2.81907,2.12926,0.127173,0.333082,0.466988,21.035,0.015964,-2.1794,2.91858,0.00927909,0.428453,2.15025,0.733201,10.219,2.39151
0.000120442,1.46079,0.0809085,0.00176306,0.926234,0.0359046,1.52328,0.0353839,0.000759924,0.267807,116.652,0.381166,2.96501,2.19459,0.0809317,0.134213,0.273894,31.6308,0.016014,-2.31823,3.09079,0.0106135,0.384712,1.38776,0.850583,8.25545,2.86181
5.75969e-05,0.9334,0.0455075,0.00103484,0.319203,0.0308949,0.972486,0.0654625,0.000607847,0.284246,95.5296,0.42792,1.86039,1.91729,0.0602193,0.341735,0.376216,20.7796,0.0250203,-1.66793,1.93772,0.00922395,0.438474,1.74628,1.09663,10.0468,4.04589
0.000106402,1.04869,0.0993002,0.00182299,0.925918,0.029879,1.0693,0.0488972,0.000537603,0.270707,105.816,0.271517,2.15888,2.4928,0.0908379,0.263789,0.460958,18.8732,0.0136479,-1.47934,2.20722,0.00500974,0.808203,1.88559,0.541636,7.85689,3.43316
0.000134683,1.36582,0.0932632,0.00262411,0.816906,0.0605314,0.911613,0.0508168,0.000657699,0.13983,124.474,0.523731,2.35292,2.3025,0.086587,0.151174,0.6061,16.2272,0.0281487,-1.78387,2.30472,0.00785598,0.864565,3.06147,1.03848,7.06565,2.39283
9.04275e-05,0.986669,0.0970068,0.00123736,0.611878,0.0351503,1.27012,0.068589,0.000667207,0.261967,61.3968,0.482978,2.08932,1.87021,0.0755036,0.13099,0.700363,21.1446,0.0129493,-3.36932,3.42364,0.0062077,0.476392,1.66349,0.753723,8.6019,3.92367
0.000135227,0.9968,0.0774735,0.00159224,0.529652,0.0578495,1.38057,0.0386816,0.00096379,0.166607,173.359,0.280165,2.11601,2.58286,0.0515125,0.141863,0.686908,29.8619,0.0287272,-2.63348,1.58784,0.00916941,0.830385,1.57169,1.12728,6.58813,4.34532
4.98247e-05,0.868131,0.063711,0.000963481,0.520073,0.026625,0.934474,0.0473439,0.000849122,0.137788,169.714,0.399394,2.38375,2.6171,0.07129,0.24526,0.57374,13.0602,0.0251896,-1.87649,2.61788,0.0112863,0.506862,1.9159,0.695553,5.97248,4.065
0.000104898,1.00872,0.101802,0.00234876,0.337687,0.0544044,0.904157,0.0363611,0.000599936,0.176549,167.92,0.227627,2.04294,2.58487,0.0795177,0.186028,0.287024,13.9302,0.02958,-3.0549,2.2394,0.0126844,0.879719,2.38581,0.911916,5.18908,3.97228
4.11456e-05,1.41876,0.0531824,0.00137569,0.74367,0.0339679,0.92734,0.034817,0.000946966,0.100904,174.143,0.46021,2.7004,2.72714,0.0920415,0.211666,0.616194,15.4727,0.0171619,-1.63224,1.56809,0.0121567,0.702563,2.0468,0.914194,9.38144,3.58231
6.06942e-05,1.06645,0.084694,0.00156118,0.509227,0.0572084,0.764549,0.0645899,0.000996047,0.138655,173.923,0.524799,2.25219,2.21412,0.110358,0.194922,0.419417,22.5372,0.0174794,-2.04487,2.07399,0.00931976,0.556431,2.29711,0.566671,9.67542,3.62331
0.000132253,1.49802,0.103057,0.00130113,0.512828,0.0654388,1.56961,0.0566053,0.000743341,0.211528,151.186,0.214988,2.14679,2.71678,0.0672554,0.188675,0.70252,37.2957,0.0304265,-1.85003,3.04401,0.00720107,0.746852,1.76239,0.906886,8.043,3.58773
0.000121276,1.03654,0.0895753,0.00176258,0.447263,0.0366966,1.03386,0.0590666,0.000880571,0.110589,68.1047,0.438275,2.19858,2.61113,0.0890186,0.243491,0.362721,22.473,0.0154466,-2.4953,2.5277,0.00903808,0.749571,3.24439,0.739256,4.16023,2.61789
0.000110118,1.19876,0.104012,0.0020334,0.410931,0.0538452,0.681822,0.0456264,0.00054058,0.177126,154.446,0.18745,2.27842,2.59591,0.146877,0.250029,0.397365,12.9628,0.0217345,-2.46318,3.34845,0.0124474,0.344328,2.83602,0.801126,5.55304,2.02941
8.86502e-05,0.850184,0.0929863,0.00144609,0.841827,0.0518921,1.12693,0.040862,0.000892246,0.131135,105.738,0.48307,1.97263,2.0411,0.112713,0.183691,0.609023,21.5133,0.0314276,-2.07797,1.37431,0.00711867,0.674397,1.86035,0.875654,9.4809,2.59376
3.89155e-05,1.33888,0.0784694,0.00114553,0.569859,0.0396697,1.09528,0.0390922,0.000945438,0.146447,67.2559,0.484453,1.94399,2.68961,0.0631248,0.326522,0.704875,35.6925,0.0124402,-2.06732,2.72678,0.00709943,0.719903,2.00602,0.489978,9.49481,4.29887
